,year,country,mean_hi,count_hi,mean_strg,count_strg,pol_count,co2_tot,co2_per_cap,co2_cum,co2_share
6895,1787,Panama,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6896,1787,Papua New Guinea,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6897,1787,Paraguay,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6898,1787,Peru,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6899,1787,Philippines,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6900,1787,Poland,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6901,1787,Portugal,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6902,1787,Qatar,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6903,1787,Romania,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6904,1787,Russia,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6905,1787,Rwanda,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6906,1787,Samoa,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6907,1787,Sao Tome and Principe,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6908,1787,Saudi Arabia,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6909,1787,Senegal,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6910,1787,Serbia,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6911,1787,Seychelles,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6912,1787,Sierra Leone,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6913,1787,Singapore,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6914,1787,Slovak Republic,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6915,1787,Slovenia,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6916,1787,Solomon Islands,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6917,1787,Somalia,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6918,1787,South Africa,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6919,1787,South Korea,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6920,1787,South Sudan,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6921,1787,Spain,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6922,1787,Sri Lanka,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6923,1787,St. Kitts and Nevis,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6924,1787,St. Lucia,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6925,1787,St. Vincent and the Grenadines,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6926,1787,Sudan,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6927,1787,Suriname,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6928,1787,Swaziland,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6929,1787,Sweden,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6930,1787,Switzerland,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6931,1787,Syria,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6932,1787,Tajikistan,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6933,1787,Tanzania,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6934,1787,Thailand,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6935,1787,Timor-Leste,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6936,1787,Togo,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6937,1787,Tonga,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6938,1787,Trinidad and Tobago,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6939,1787,Tunisia,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6940,1787,Turkey,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6941,1787,Turkmenistan,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6942,1787,Tuvalu,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6943,1787,Uganda,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6944,1787,Ukraine,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6945,1787,United Arab Emirates,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6946,1787,United Kingdom,0.0,0,0.0,0,0,19200.0,0.0,479000000.0,100.0
6947,1787,United States,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6948,1787,Uruguay,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6949,1787,Uzbekistan,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6950,1787,Vanuatu,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6951,1787,Venezuela,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6952,1787,Vietnam,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6953,1787,Yemen,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6954,1787,Zambia,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6955,1787,Zimbabwe,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6956,1788,Afghanistan,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6957,1788,Albania,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6958,1788,Algeria,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6959,1788,Angola,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6960,1788,Antigua and Barbuda,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6961,1788,Argentina,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6962,1788,Armenia,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6963,1788,Australia,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6964,1788,Austria,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6965,1788,Azerbaijan,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6966,1788,Bahamas,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6967,1788,Bahrain,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6968,1788,Bangladesh,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6969,1788,Barbados,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6970,1788,Belarus,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6971,1788,Belgium,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6972,1788,Belize,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6973,1788,Benin,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6974,1788,Bhutan,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6975,1788,Bolivia,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6976,1788,Bosnia and Herzegovina,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6977,1788,Botswana,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6978,1788,Brazil,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6979,1788,Brunei,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6980,1788,Bulgaria,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6981,1788,Burkina Faso,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6982,1788,Burundi,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6983,1788,Cambodia,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6984,1788,Cameroon,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6985,1788,Canada,0.0,0,0.0,0,0,3.67,0.0,14700.0,0.0
6986,1788,Cape Verde,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6987,1788,Central African Republic,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6988,1788,Chad,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6989,1788,Chile,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6990,1788,China,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6991,1788,Colombia,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6992,1788,"Congo, Dem. Rep.",0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6993,1788,Costa Rica,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6994,1788,Cote d'Ivoire,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6995,1788,Croatia,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6996,1788,Cuba,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6997,1788,Cyprus,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6998,1788,Czech Republic,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6999,1788,Denmark,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7000,1788,Djibouti,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7001,1788,Dominica,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7002,1788,Dominican Republic,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7003,1788,Ecuador,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7004,1788,Egypt,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7005,1788,El Salvador,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7006,1788,Equatorial Guinea,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7007,1788,Eritrea,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7008,1788,Estonia,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7009,1788,Ethiopia,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7010,1788,Fiji,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7011,1788,Finland,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7012,1788,France,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7013,1788,Gabon,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7014,1788,Gambia,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7015,1788,Georgia,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7016,1788,Germany,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7017,1788,Ghana,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7018,1788,Greece,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7019,1788,Grenada,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7020,1788,Guatemala,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7021,1788,Guinea,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7022,1788,Guinea-Bissau,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7023,1788,Guyana,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7024,1788,Haiti,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7025,1788,Honduras,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7026,1788,Hungary,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7027,1788,Iceland,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7028,1788,India,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7029,1788,Indonesia,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7030,1788,Iran,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7031,1788,Iraq,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7032,1788,Ireland,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7033,1788,Israel,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7034,1788,Italy,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7035,1788,Jamaica,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7036,1788,Japan,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7037,1788,Jordan,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7038,1788,Kazakhstan,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7039,1788,Kenya,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7040,1788,Kiribati,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7041,1788,Kuwait,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7042,1788,Kyrgyz Republic,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7043,1788,Lao,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7044,1788,Latvia,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7045,1788,Lebanon,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7046,1788,Lesotho,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7047,1788,Liberia,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7048,1788,Libya,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7049,1788,Liechtenstein,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7050,1788,Lithuania,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7051,1788,Luxembourg,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7052,1788,Madagascar,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7053,1788,Malawi,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7054,1788,Malaysia,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7055,1788,Maldives,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7056,1788,Mali,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7057,1788,Malta,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7058,1788,Marshall Islands,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7059,1788,Mauritania,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7060,1788,Mauritius,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7061,1788,Mexico,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7062,1788,"Micronesia, Fed. Sts.",0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7063,1788,Moldova,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7064,1788,Mongolia,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7065,1788,Montenegro,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7066,1788,Morocco,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7067,1788,Mozambique,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7068,1788,Myanmar,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7069,1788,Namibia,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7070,1788,Nauru,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7071,1788,Nepal,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7072,1788,Netherlands,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7073,1788,New Zealand,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7074,1788,Nicaragua,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7075,1788,Niger,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7076,1788,Nigeria,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7077,1788,North Korea,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7078,1788,North Macedonia,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7079,1788,Norway,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7080,1788,Oman,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7081,1788,Pakistan,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7082,1788,Palau,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7083,1788,Panama,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7084,1788,Papua New Guinea,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7085,1788,Paraguay,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7086,1788,Peru,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7087,1788,Philippines,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7088,1788,Poland,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7089,1788,Portugal,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7090,1788,Qatar,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7091,1788,Romania,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7092,1788,Russia,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7093,1788,Rwanda,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7094,1788,Samoa,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7095,1788,Sao Tome and Principe,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7096,1788,Saudi Arabia,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7097,1788,Senegal,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7098,1788,Serbia,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7099,1788,Seychelles,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7100,1788,Sierra Leone,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7101,1788,Singapore,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7102,1788,Slovak Republic,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7103,1788,Slovenia,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7104,1788,Solomon Islands,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7105,1788,Somalia,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7106,1788,South Africa,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7107,1788,South Korea,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7108,1788,South Sudan,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7109,1788,Spain,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7110,1788,Sri Lanka,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7111,1788,St. Kitts and Nevis,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7112,1788,St. Lucia,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7113,1788,St. Vincent and the Grenadines,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7114,1788,Sudan,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7115,1788,Suriname,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7116,1788,Swaziland,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7117,1788,Sweden,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7118,1788,Switzerland,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7119,1788,Syria,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7120,1788,Tajikistan,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7121,1788,Tanzania,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7122,1788,Thailand,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7123,1788,Timor-Leste,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7124,1788,Togo,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7125,1788,Tonga,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7126,1788,Trinidad and Tobago,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7127,1788,Tunisia,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7128,1788,Turkey,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7129,1788,Turkmenistan,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7130,1788,Tuvalu,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7131,1788,Uganda,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7132,1788,Ukraine,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7133,1788,United Arab Emirates,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7134,1788,United Kingdom,0.0,0,0.0,0,0,19200.0,0.0,499000000.0,100.0
7135,1788,United States,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7136,1788,Uruguay,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7137,1788,Uzbekistan,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7138,1788,Vanuatu,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7139,1788,Venezuela,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7140,1788,Vietnam,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7141,1788,Yemen,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7142,1788,Zambia,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7143,1788,Zimbabwe,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7144,1789,Afghanistan,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7145,1789,Albania,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7146,1789,Algeria,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7147,1789,Angola,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7148,1789,Antigua and Barbuda,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7149,1789,Argentina,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7150,1789,Armenia,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7151,1789,Australia,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7152,1789,Austria,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7153,1789,Azerbaijan,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7154,1789,Bahamas,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7155,1789,Bahrain,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7156,1789,Bangladesh,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7157,1789,Barbados,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7158,1789,Belarus,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7159,1789,Belgium,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7160,1789,Belize,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7161,1789,Benin,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7162,1789,Bhutan,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7163,1789,Bolivia,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7164,1789,Bosnia and Herzegovina,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7165,1789,Botswana,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7166,1789,Brazil,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7167,1789,Brunei,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7168,1789,Bulgaria,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7169,1789,Burkina Faso,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7170,1789,Burundi,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7171,1789,Cambodia,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7172,1789,Cameroon,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7173,1789,Canada,0.0,0,0.0,0,0,3.67,0.0,18300.0,0.0
7174,1789,Cape Verde,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7175,1789,Central African Republic,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7176,1789,Chad,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7177,1789,Chile,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7178,1789,China,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7179,1789,Colombia,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7180,1789,"Congo, Dem. Rep.",0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7181,1789,Costa Rica,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7182,1789,Cote d'Ivoire,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7183,1789,Croatia,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7184,1789,Cuba,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7185,1789,Cyprus,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7186,1789,Czech Republic,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7187,1789,Denmark,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7188,1789,Djibouti,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7189,1789,Dominica,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7190,1789,Dominican Republic,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7191,1789,Ecuador,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7192,1789,Egypt,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7193,1789,El Salvador,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7194,1789,Equatorial Guinea,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7195,1789,Eritrea,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7196,1789,Estonia,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7197,1789,Ethiopia,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7198,1789,Fiji,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7199,1789,Finland,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7200,1789,France,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7201,1789,Gabon,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7202,1789,Gambia,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7203,1789,Georgia,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7204,1789,Germany,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7205,1789,Ghana,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7206,1789,Greece,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7207,1789,Grenada,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7208,1789,Guatemala,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7209,1789,Guinea,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7210,1789,Guinea-Bissau,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7211,1789,Guyana,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7212,1789,Haiti,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7213,1789,Honduras,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7214,1789,Hungary,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7215,1789,Iceland,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7216,1789,India,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7217,1789,Indonesia,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7218,1789,Iran,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7219,1789,Iraq,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7220,1789,Ireland,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7221,1789,Israel,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7222,1789,Italy,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7223,1789,Jamaica,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7224,1789,Japan,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7225,1789,Jordan,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7226,1789,Kazakhstan,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
